Team1Ban1,Team2Ban1,Team1Ban2,Team2Ban2,Team1Ban3,Team2Ban3,Team1Pick1,Team2Pick1,Team2Pick2,Team1Pick2,Team1Pick3,Team2Pick3,Team2Ban4,Team1Ban4,Team2Ban5,Team1Ban5,Team2Pick4,Team1Pick4,Team1Pick5,Team2Pick5
Thresh,Kog'Maw,Kalista,Twitch,Elise,Lulu,Maokai,Cho'Gath,Rakan,Caitlyn,Rek'Sai,Taliyah,LeBlanc,Gragas,Cassiopeia,Sejuani,Renekton,Morgana,Corki,Ashe
Thresh,Kog'Maw,Kalista,Twitch,Elise,Xayah,Maokai,Jarvan IV,Rakan,Caitlyn,Janna,Varus,Shen,Taliyah,LeBlanc,Orianna,Sejuani,Cassiopeia,Lee Sin,Corki
Thresh,Kog'Maw,Zac,Galio,Elise,Rek'Sai,Cho'Gath,Kalista,Jarvan IV,Gragas,Xayah,Rakan,Alistar,Maokai,Janna,Orianna,Sejuani,Morgana,LeBlanc,Kassadin
Thresh,Lucian,Akali,Jayce,Camille,Kalista,Zoe,Ezreal,Yasuo,Kai'Sa,Alistar,Gragas,Olaf,Aatrox,Lee Sin,Tahm Kench,Braum,Urgot,Sejuani,Yorick
Thresh,Lucian,Jayce,Akali,Zoe,Aatrox,Urgot,Galio,Lissandra,Olaf,Syndra,Kai'Sa,Kalista,Jarvan IV,Ezreal,Camille,Lee Sin,Yasuo,Sejuani,Vladimir
Thresh,Maokai,Jarvan IV,Elise,Rumble,Cho'Gath,Kalista,Alistar,Gragas,Sejuani,Corki,Tristana,Braum,Cassiopeia,Taric,Taliyah,Orianna,Morgana,Shen,Gnar
Thresh,Maokai,Jarvan IV,Elise,Rumble,Kalista,Cho'Gath,Xayah,Rakan,Alistar,Gragas,Sejuani,Corki,Gnar,Lucian,Renekton,Trundle,Caitlyn,Cassiopeia,Syndra
Thresh,Maokai,Kalista,Jarvan IV,Twitch,Kog'Maw,Rakan,Tristana,Alistar,Gragas,Varus,Cassiopeia,Lucian,Elise,Syndra,Sejuani,Zac,Jayce,Rumble,Gnar
Thresh,Maokai,Kalista,Jarvan IV,Twitch,Gragas,Elise,Kog'Maw,Lulu,Varus,Blitzcrank,Rek'Sai,LeBlanc,Shen,Renekton,Jax,Cassiopeia,Jayce,Rumble,Camille
Thresh,Maokai,Taliyah,Caitlyn,Zac,Cho'Gath,Elise,Lee Sin,Rumble,Kog'Maw,Galio,Lucian,Lulu,Kalista,Braum,Blitzcrank,Jhin,Camille,Janna,Brand
Thresh,Maokai,Taliyah,Kog'Maw,Elise,Zac,Caitlyn,Cho'Gath,Jhin,Sejuani,Galio,Orianna,Braum,Rek'Sai,Tahm Kench,Blitzcrank,Gragas,Janna,Jarvan IV,Kha'Zix
Thresh,Pantheon,Gragas,Aatrox,Renekton,Akali,Sylas,Kai'Sa,Sejuani,Tahm Kench,Varus,Tristana,Lissandra,Nautilus,Irelia,Vladimir,Pyke,Jax,Neeko,Gangplank
Thresh,Rengar,Shen,Camille,Jayce,Varus,LeBlanc,Jhin,Ryze,Kha'Zix,Nami,Lee Sin,Sivir,Tahm Kench,Caitlyn,Malzahar,Nautilus,Ezreal,Poppy,Maokai
Thresh,Rumble,Taliyah,Cassiopeia,Lucian,Jarvan IV,Kalista,Corki,Tristana,Gragas,Alistar,Rakan,Kennen,Maokai,Gnar,Sejuani,Renekton,Orianna,Cho'Gath,Kha'Zix
Thresh,Sylas,Akali,Lissandra,Irelia,Elise,Jayce,Jarvan IV,Kai'Sa,Morgana,Kog'Maw,Galio,Gragas,Taliyah,Kindred,Yasuo,Yorick,Karthus,Braum,Viktor
Thresh,Sylas,Morgana,Elise,Lissandra,Akali,Galio,Jarvan IV,Rakan,Kindred,Ryze,LeBlanc,Draven,Kennen,Kai'Sa,Vladimir,Tristana,Xayah,Sion,Yorick
Thresh,Syndra,Elise,Galio,Xayah,Rumble,Zac,Kennen,Kha'Zix,Lucian,Jayce,Shen,Blitzcrank,Cassiopeia,Tahm Kench,Taliyah,Zyra,Kog'Maw,Lulu,Orianna
Thresh,Twisted Fate,Sylas,Syndra,Malzahar,Mordekaiser,Zilean,Yasuo,Evelynn,Kha'Zix,Janna,Fizz,Xayah,Xerath,Draven,Diana,Qiyana,Twitch,Kayn,Bard
Thresh,Zac,Alistar,Elise,Cho'Gath,Caitlyn,Kalista,Rakan,Maokai,Gnar,Janna,Xayah,Jarvan IV,Cassiopeia,Gragas,Jayce,Camille,Orianna,Sejuani,Syndra
Thresh,Zac,Elise,Galio,LeBlanc,Caitlyn,Braum,Kalista,Sejuani,Taliyah,Varus,Orianna,Camille,Fiora,Gragas,Rakan,Alistar,Jarvan IV,Rek'Sai,Rumble
Thresh,Zac,Fiora,Galio,Lee Sin,Zyra,Caitlyn,Braum,Gragas,Elise,Jarvan IV,Camille,Syndra,Kalista,Orianna,Sivir,Kassadin,Zed,Tahm Kench,Twitch
Thresh,Zac,Kha'Zix,Galio,Kog'Maw,Caitlyn,Lee Sin,Elise,Rakan,Lulu,Lucian,Xayah,Fiora,Kled,Karma,Kassadin,Renekton,Jarvan IV,LeBlanc,Cassiopeia
Thresh,Zac,Kog'Maw,Galio,Caitlyn,Jarvan IV,Kalista,Renekton,Elise,Gragas,Kled,Varus,LeBlanc,Cassiopeia,Kassadin,Taliyah,Rakan,Kennen,Twisted Fate,Orianna
Thresh,Zac,Taliyah,Elise,Jarvan IV,Rek'Sai,Maokai,Caitlyn,Braum,Lulu,Kog'Maw,Kha'Zix,Lucian,Cho'Gath,Corki,Gnar,Galio,Orianna,Renekton,Jax
Thresh,Zac,Taliyah,Elise,Jarvan IV,Kog'Maw,Maokai,Cho'Gath,Xayah,Kalista,Rakan,Corki,Cassiopeia,Alistar,Kassadin,Kayn,Gragas,Rumble,Lucian,Rengar
Thresh,Zoe,Gragas,Tahm Kench,Lucian,Yorick,Ezreal,Lissandra,Urgot,Olaf,Sion,Vayne,LeBlanc,Lee Sin,Syndra,Camille,Braum,Alistar,Akali,Aatrox
Thresh,Zoe,Gragas,Yasuo,Lucian,Tahm Kench,Ezreal,Urgot,Lissandra,Olaf,Yorick,Kai'Sa,Syndra,Jarvan IV,Sylas,Xin Zhao,Camille,Braum,LeBlanc,Rakan
Thresh,Zoe,Lissandra,Tahm Kench,Ezreal,Yorick,Lucian,LeBlanc,Aatrox,Gragas,Urgot,Sion,Jayce,Kai'Sa,Syndra,Alistar,Braum,Vladimir,Lee Sin,Sivir
Tristana,Alistar,Olaf,Skarner,Urgot,Akali,Braum,Shen,Kai'Sa,Varus,Cho'Gath,Sion,Gragas,LeBlanc,Zilean,Irelia,Trundle,Sejuani,Yasuo,Cassiopeia
Tristana,Camille,Azir,Ryze,Galio,Skarner,Xayah,Sion,Sejuani,Rakan,Anivia,Sivir,Zac,Kassadin,Trundle,Taliyah,Alistar,Shen,Jarvan IV,Corki
Tristana,Irelia,Aatrox,Kalista,LeBlanc,Jayce,Galio,Braum,Lissandra,Lucian,Ryze,Neeko,Yorick,Olaf,Urgot,Ezreal,Jarvan IV,Nocturne,Corki,Vayne
Tristana,Jayce,Olaf,Aatrox,Jarvan IV,Renekton,Karma,Xayah,Gragas,Ezreal,Tahm Kench,Qiyana,Lissandra,Yuumi,Pantheon,Rakan,Bard,Elise,Camille,Kled
Tristana,Kai'Sa,Gangplank,Rakan,Sion,Karma,Trundle,Morgana,Swain,Varus,Soraka,Skarner,Camille,Ryze,Gnar,Ezreal,Jhin,Vladimir,Ornn,Zoe
Tristana,Kalista,Elise,Galio,Rakan,Gnar,Jarvan IV,Cho'Gath,Gragas,Sejuani,Cassiopeia,Orianna,Alistar,Thresh,Sivir,Trundle,Ashe,Varus,Braum,Tahm Kench
Tristana,Kalista,Ezreal,Rumble,Jarvan IV,Xayah,Janna,Caitlyn,Sejuani,Kog'Maw,Galio,Lulu,Cho'Gath,Singed,Jayce,Syndra,Shen,Gragas,Gnar,Orianna
Tristana,Kalista,Rakan,Galio,Gnar,Cassiopeia,Jarvan IV,Xayah,Orianna,Cho'Gath,Sivir,Trundle,Tahm Kench,Morgana,Thresh,Gragas,Sejuani,Alistar,LeBlanc,Maokai
Tristana,Kalista,Rakan,Galio,Gnar,Jarvan IV,Cho'Gath,Alistar,Orianna,Gragas,Morgana,Sejuani,Corki,Jax,LeBlanc,Trundle,Renekton,Kog'Maw,Lucian,Draven
Tristana,Kalista,Rakan,Galio,Gragas,Kog'Maw,Janna,Jarvan IV,Twitch,Sejuani,Caitlyn,Lulu,Shen,Gnar,Lucian,Syndra,Cho'Gath,Rumble,Jayce,Ryze
Tristana,LeBlanc,Varus,Zac,Jarvan IV,Galio,Kog'Maw,Maokai,Gragas,Lulu,Lucian,Kalista,Shen,Thresh,Sejuani,Viktor,Alistar,Rek'Sai,Cho'Gath,Corki
Tristana,Ryze,Xayah,Caitlyn,Camille,Swain,Trundle,Tahm Kench,Sion,Jhin,Taliyah,Ezreal,Shen,Gnar,Thresh,Skarner,Zoe,Cho'Gath,Braum,Nidalee
Tristana,Yunara,Orianna,Gwen,Trundle,Sion,Pantheon,Jarvan IV,Hwei,Ahri,Rumble,K'Sante,Zeri,Sivir,Lucian,Braum,Corki,Caitlyn,Bard,Blitzcrank
Trundle,Aatrox,Galio,Taliyah,Tahm Kench,Rakan,Sejuani,Swain,Skarner,Shen,Ryze,Varus,Ashe,Braum,Ezreal,Orianna,Morgana,Kai'Sa,Gnar,Zoe
Trundle,Aatrox,Morgana,Zoe,Camille,Rakan,Tahm Kench,Varus,Gragas,Ezreal,Kindred,Azir,LeBlanc,Lee Sin,Ryze,Taliyah,Pyke,Galio,Gangplank,Xin Zhao
Trundle,Aatrox,Nocturne,Camille,Zoe,Shen,Taliyah,Kled,Sejuani,Swain,Dr. Mundo,Tahm Kench,Irelia,Vladimir,Lulu,Ryze,Kai'Sa,Soraka,Lucian,Talon
Trundle,Aatrox,Ryze,Rakan,Camille,Akali,Tahm Kench,Varus,Braum,Kai'Sa,Zoe,LeBlanc,Urgot,Darius,Cho'Gath,Gangplank,Lee Sin,Rek'Sai,Poppy,Ornn
Trundle,Aatrox,Ryze,Sejuani,Galio,Alistar,Akali,Taliyah,Rakan,Nocturne,Braum,Xayah,Lucian,Gnar,Rumble,Kennen,Gragas,Poppy,Ezreal,Darius
Trundle,Aatrox,Swain,Irelia,Nocturne,Taliyah,Camille,Kled,Sejuani,Galio,Shen,Rakan,Lucian,Xayah,Draven,Vladimir,Ezreal,Ashe,Dr. Mundo,Vel'Koz
Trundle,Akali,Aatrox,Rakan,Taliyah,Sejuani,Pyke,Braum,Kai'Sa,Ezreal,Kindred,Gragas,Azir,Quinn,LeBlanc,Ryze,Irelia,Cho'Gath,Fizz,Kennen
Trundle,Akali,Aatrox,Yasuo,Taliyah,Nocturne,Sejuani,Ryze,Tahm Kench,Swain,Pyke,Varus,Irelia,Rumble,Ornn,Kennen,Skarner,Gragas,Wukong,Zoe
Trundle,Akali,Olaf,Aatrox,Ryze,Taliyah,Gragas,Braum,Ezreal,Rakan,Xayah,Galio,Yasuo,Nocturne,Lucian,Kindred,Poppy,Zoe,Cho'Gath,Jarvan IV
Trundle,Azir,Varus,Skarner,Annie,Poppy,Rumble,Xin Zhao,Neeko,Yunara,Rell,Kai'Sa,Pantheon,Gwen,Wukong,Ambessa,Ornn,Aurora,Vi,Ryze
Trundle,Camille,Kai'Sa,Gangplank,Olaf,Ornn,Zoe,Karma,Tahm Kench,Rek'Sai,Varus,Kog'Maw,Rakan,Kha'Zix,Thresh,Skarner,Lee Sin,Sion,Alistar,Cho'Gath
Trundle,Camille,Kai'Sa,Gangplank,Olaf,Rek'Sai,Ornn,Varus,Braum,Skarner,Caitlyn,Sion,Swain,Kha'Zix,Rakan,Jarvan IV,Sejuani,Zoe,Thresh,Ryze
Trundle,Ezreal,Aurelion Sol,Tahm Kench,Zoe,Olaf,Sion,Skarner,Tristana,Xayah,Rakan,Braum,Sejuani,Ryze,Graves,Karma,Ornn,Zac,Vladimir,Corki
Trundle,Gwen,Neeko,Ambessa,Cho'Gath,Orianna,Sion,Maokai,Jayce,Jarvan IV,Alistar,Gnar,Syndra,Braum,Zoe,Bard,Renata Glasc,Jinx,Viktor,Smolder
Trundle,LeBlanc,Orianna,Corki,Rell,Yunara,Xin Zhao,Tristana,Wukong,Aphelios,Thresh,Hwei,Ambessa,Alistar,Ahri,Shen,Rakan,Ryze,Ornn,Fiora
Trundle,LeBlanc,Orianna,Corki,Rell,Yunara,Viego,Kai'Sa,Vi,Xayah,Ahri,Ambessa,Renekton,Taliyah,Poppy,Leona,Sylas,Braum,Yorick,Neeko
Trundle,Pantheon,Ezreal,Lulu,Yunara,Lillia,Viktor,Rumble,Corki,Karma,Sivir,Nautilus,Sion,Wukong,K'Sante,Jarvan IV,Zyra,Ornn,Nocturne,Jhin
Trundle,Pantheon,Gwen,Varus,Yunara,Azir,Rumble,Annie,Wukong,Xin Zhao,Galio,Ornn,Braum,Xayah,Corki,Sivir,Kai'Sa,Rakan,Senna,Alistar
Trundle,Pantheon,Gwen,Varus,Yunara,Azir,Sion,Corki,Aatrox,Orianna,Vi,Rell,Poppy,Aurora,Sivir,Taliyah,Akali,Kalista,Renata Glasc,Jarvan IV
Trundle,Skarner,Kha'Zix,Camille,Cassiopeia,Ryze,Xayah,Sion,Sejuani,Galio,Rakan,Braum,Shen,Tristana,Zac,Ezreal,Caitlyn,Cho'Gath,Ivern,Azir
Trundle,Vi,Orianna,Pantheon,Yunara,Varus,Sion,Xin Zhao,K'Sante,Lucian,Braum,Aurora,Akali,Senna,Annie,Ezreal,Corki,Ryze,Jarvan IV,Alistar
Trundle,Yunara,Tristana,Gwen,Orianna,Sion,Wukong,Syndra,Xin Zhao,Galio,Neeko,Rell,Rumble,Fiora,Miss Fortune,Ambessa,Kai'Sa,Jhin,Ornn,Gangplank
Twisted Fate,Azir,Poppy,Akali,Taliyah,Renekton,Pantheon,Ambessa,Morgana,Yorick,Viktor,Trundle,Miss Fortune,Jhin,Varus,Ezreal,Leona,Rell,Zeri,Vayne
Twisted Fate,Pantheon,Yuumi,Gragas,Syndra,Qiyana,Xayah,Kayle,Lee Sin,Rek'Sai,Ryze,Morgana,Renekton,Pyke,Vladimir,Gangplank,Shen,Gnar,Karma,Blitzcrank
Twisted Fate,Pantheon,Yuumi,Renekton,Kayle,Qiyana,Akali,Gragas,Xayah,Kai'Sa,Lee Sin,Gangplank,Nautilus,Cassiopeia,Ryze,Rakan,Leona,Alistar,Vladimir,Veigar
Twisted Fate,Qiyana,Yuumi,Akali,Rakan,Gangplank,Gragas,Aatrox,Xayah,Kai'Sa,Gnar,Sylas,Thresh,Lee Sin,Morgana,Pyke,Shen,Corki,Nautilus,Cassiopeia
Twisted Fate,Qiyana,Yuumi,Nautilus,Xayah,Sylas,Corki,Kai'Sa,Rakan,Gangplank,Sejuani,Gragas,Volibear,Aatrox,Lucian,Akali,Urgot,Tristana,Alistar,Cassiopeia
Twisted Fate,Qiyana,Yuumi,Rumble,Syndra,Pantheon,Ryze,Xayah,Elise,Lee Sin,Gangplank,Cassiopeia,Nautilus,Rakan,Ezreal,Aatrox,Urgot,Heimerdinger,Pyke,Leona
Twisted Fate,Qiyana,Yuumi,Sylas,Rakan,Akali,Aatrox,Gragas,Xayah,Kai'Sa,Alistar,Morgana,Sejuani,Corki,Jarvan IV,Renekton,Karma,Olaf,LeBlanc,Gangplank
Twisted Fate,Yasuo,Aatrox,Qiyana,Yuumi,Gragas,Rakan,Akali,Xayah,Sylas,Kled,Elise,Kai'Sa,Thresh,Lucian,Jax,Braum,Ezreal,Sejuani,Kassadin
Twitch,Elise,LeBlanc,Kalista,Kog'Maw,Maokai,Cho'Gath,Jarvan IV,Rakan,Alistar,Taliyah,Xayah,Tristana,Orianna,Caitlyn,Shen,Ekko,Renekton,Vayne,Gnar
Twitch,Kassadin,Maokai,Elise,Cho'Gath,Thresh,Kog'Maw,Gragas,Tristana,Lulu,Sejuani,Janna,Lucian,Cassiopeia,Corki,Taliyah,Orianna,Galio,Jax,Shen
Twitch,Maokai,Kalista,Elise,Jarvan IV,Karma,Kog'Maw,Sejuani,Lulu,Gragas,Janna,Jinx,Galio,Gnar,Shen,Cassiopeia,Cho'Gath,Trundle,Corki,Lucian
Twitch,Maokai,Kog'Maw,Gragas,Thresh,Jarvan IV,Kalista,Tristana,Alistar,Taric,Sejuani,Elise,Shen,Cassiopeia,Syndra,Camille,Lucian,Gnar,LeBlanc,Renekton
Udyr,Skarner,Akali,Kalista,Poppy,Rumble,Sejuani,Gnar,Lillia,Yone,Kennen,Kai'Sa,Blitzcrank,Yasuo,Caitlyn,Irelia,Sett,Kog'Maw,Lulu,Elise
Udyr,Skarner,Maokai,Miss Fortune,Caitlyn,Nocturne,Ambessa,Poppy,Azir,Sylas,Sejuani,Viego,Draven,Renata Glasc,Nautilus,Pyke,Jinx,Lulu,Twitch,Blitzcrank
Urgot,Aatrox,Lissandra,Lucian,Cassiopeia,Jayce,Akali,Galio,Olaf,Jarvan IV,Kalista,LeBlanc,Alistar,Renekton,Thresh,Kai'Sa,Ezreal,Sion,Pyke,Yorick
Urgot,Aatrox,Ornn,Ryze,Nocturne,Alistar,Akali,Lucian,Braum,Rakan,Kai'Sa,Sion,LeBlanc,Galio,Xin Zhao,Lissandra,Malzahar,Camille,Shen,Kindred
Urgot,Aatrox,Rakan,Cassiopeia,Zoe,Irelia,Galio,Akali,Sion,Lissandra,Camille,Tahm Kench,Thresh,Ezreal,Morgana,Varus,Lucian,Viktor,Darius,Sejuani
Urgot,Akali,Lissandra,Cassiopeia,Karthus,Braum,Lucian,Aatrox,Ryze,LeBlanc,Jayce,Alistar,Gragas,Nocturne,Thresh,Ezreal,Viktor,Olaf,Pyke,Shen
Urgot,Camille,Renekton,Xin Zhao,Akali,Jayce,Lissandra,Cassiopeia,Jarvan IV,Lucian,Braum,Alistar,Lee Sin,Yorick,Nocturne,Irelia,Kai'Sa,Aatrox,Vladimir,Ryze
Urgot,Cassiopeia,Caitlyn,Camille,Lucian,Irelia,Galio,Aatrox,Alistar,Ezreal,Lee Sin,Kai'Sa,Poppy,Xin Zhao,Jayce,Nocturne,Kha'Zix,Viktor,Braum,Lissandra
Urgot,Cassiopeia,Galio,Aatrox,Lissandra,Akali,Irelia,Lucian,Karthus,Xayah,Rakan,Sion,Xin Zhao,Alistar,Sejuani,Thresh,Leona,Ivern,Karma,Riven
Urgot,Jayce,Irelia,Aatrox,Lucian,Camille,Cassiopeia,Akali,Sejuani,Kha'Zix,Galio,Sion,Rakan,Ezreal,Viktor,Tahm Kench,Varus,Gangplank,Morgana,Vel'Koz
Urgot,Lucian,Ezreal,Thresh,Kai'Sa,Alistar,Vladimir,Karma,Braum,Zoe,Olaf,Sivir,Shen,Lee Sin,Jinx,Zac,Nocturne,Tahm Kench,Ashe,Lissandra
Urgot,Tahm Kench,Irelia,Olaf,Akali,Aatrox,Alistar,Rakan,Heimerdinger,Taliyah,Kai'Sa,Camille,Vel'Koz,LeBlanc,Galio,Ryze,Syndra,Sion,Zoe,Gragas
Urgot,Zoe,Cassiopeia,Sylas,Lucian,Aatrox,Akali,Lissandra,Kai'Sa,Gragas,Jayce,Alistar,Kalista,Olaf,Tahm Kench,Camille,Sion,Ezreal,Galio,Nidalee
Varus,Aatrox,Camille,Akali,Gragas,Rakan,Ryze,Tahm Kench,Jhin,Kai'Sa,Braum,Orianna,Ornn,Gnar,Cho'Gath,Sejuani,Trundle,Jayce,Xin Zhao,Cassiopeia
Varus,Aatrox,Zoe,Akali,Rakan,Kindred,Alistar,Gragas,Kai'Sa,Camille,Cho'Gath,Tahm Kench,Xayah,Trundle,Galio,Gangplank,Olaf,Vayne,Ryze,Syndra
Varus,Aatrox,Zoe,Ezreal,Tahm Kench,Yasuo,Rakan,Kai'Sa,Ryze,Dr. Mundo,Taliyah,Xin Zhao,LeBlanc,Morgana,Xayah,Alistar,Leona,Tristana,Sejuani,Ornn
Varus,Aatrox,Zoe,Ezreal,Xin Zhao,Yasuo,Taliyah,Ryze,Kai'Sa,Dr. Mundo,Rakan,Alistar,Tristana,Rek'Sai,Xayah,Nocturne,Gnar,Ashe,Kled,Trundle
Varus,Akali,Alistar,Cassiopeia,Camille,Lucian,Caitlyn,Aatrox,Jhin,Zoe,Lee Sin,Thresh,Morgana,Irelia,Tahm Kench,Elise,Kha'Zix,Braum,Urgot,Syndra
Varus,Annie,Ambessa,Trundle,Taliyah,Neeko,Yunara,Azir,Maokai,Ziggs,Sion,Jhin,Nocturne,Aatrox,Vi,Bard,Jayce,Braum,Volibear,Sejuani
Varus,Aurelion Sol,Malzahar,Shen,Orianna,Ivern,Kennen,Lulu,Lee Sin,Elise,LeBlanc,Caitlyn,Zyra,Thresh,Camille,Braum,Gragas,Karma,Gnar,Nami
Varus,Aurelion Sol,Malzahar,Twitch,Orianna,Shen,Ivern,Graves,LeBlanc,Kennen,Ryze,Ashe,Fizz,Camille,Zyra,Thresh,Rumble,Gragas,Karma,Nautilus
Varus,Aurelion Sol,Malzahar,Twitch,Orianna,Shen,Ivern,Graves,Lulu,Kennen,LeBlanc,Camille,Fizz,Ashe,Renekton,Caitlyn,Lucian,Gragas,Thresh,Braum
Varus,Azir,Jayce,Zoe,Ryze,Kog'Maw,Camille,Braum,Tristana,Xayah,Rakan,Gangplank,Gnar,Orianna,Riven,Karma,Jarvan IV,Sejuani,Corki,Cassiopeia
Varus,Azir,Pantheon,Neeko,Gwen,Yone,Wukong,Annie,Xin Zhao,Yorick,Taliyah,Renekton,Renata Glasc,Braum,Yunara,Corki,Alistar,Rell,Kai'Sa,Sivir
Varus,Azir,Wukong,Taliyah,Gwen,Yone,Rumble,Aurora,Neeko,Pantheon,Yunara,Kai'Sa,Bard,Vi,Lulu,Nocturne,Annie,Galio,Alistar,Trundle
Varus,Caitlyn,Jayce,Camille,LeBlanc,Rengar,Kha'Zix,Malzahar,Sivir,Zyra,Jhin,Ryze,Orianna,Elise,Syndra,Maokai,Rek'Sai,Azir,Shen,Rumble
Varus,Camille,Caitlyn,Gangplank,Kog'Maw,Azir,Xayah,Swain,Olaf,Rakan,Cassiopeia,Tahm Kench,Ornn,Taliyah,Jarvan IV,Ezreal,Syndra,Kha'Zix,Gnar,Vayne
Varus,Camille,Kha'Zix,Rengar,Orianna,LeBlanc,Ryze,Jayce,Elise,Malzahar,Taric,Ashe,Lee Sin,Zyra,Rek'Sai,Miss Fortune,Tahm Kench,Sivir,Maokai,Syndra
Varus,Ivern,Elise,Camille,Jayce,Lulu,Rumble,Malzahar,Rengar,Kha'Zix,Zyra,Ezreal,Caitlyn,Fizz,Orianna,Kennen,Nautilus,Twitch,Ekko,Twisted Fate
Varus,Ivern,LeBlanc,Jayce,Shen,Ryze,Graves,Maokai,Malzahar,Lulu,Orianna,Lee Sin,Rumble,Ekko,Caitlyn,Jhin,Sivir,Ezreal,Kled,Syndra
Varus,Jayce,Xayah,Aatrox,Akali,Zoe,Tahm Kench,Kai'Sa,Gragas,Ashe,Gangplank,Ornn,Galio,Alistar,Kindred,Lulu,Karma,Rengar,Ryze,Vel'Koz
Varus,Kalista,Camille,Braum,Caitlyn,Thresh,Zac,Galio,Kog'Maw,Twitch,Bard,Sejuani,LeBlanc,Jax,Orianna,Taliyah,Twisted Fate,Jarvan IV,Cassiopeia,Poppy
Varus,Kalista,Maokai,Vi,Lulu,Taliyah,Azir,Ambessa,Xin Zhao,Pantheon,Poppy,Syndra,Twitch,Blitzcrank,Caitlyn,Elise,Jinx,Leona,Jhin,Braum
Varus,Kalista,Zyra,Skarner,Rumble,Viktor,Vi,Ezreal,Maokai,Mel,Leona,Alistar,Miss Fortune,Jayce,Jax,Corki,Aurora,Sylas,Renekton,Smolder
Varus,Malzahar,Ryze,Jayce,LeBlanc,Shen,Lulu,Karma,Rengar,Graves,Caitlyn,Ezreal,Gragas,Rumble,Zed,Twisted Fate,Nautilus,Maokai,Syndra,Ekko
Varus,Nidalee,Vi,Kalista,Jayce,Skarner,K'Sante,Ashe,Braum,Corki,Azir,Gnar,Xin Zhao,Taliyah,Sejuani,Orianna,Viktor,Rakan,Lee Sin,Wukong
Varus,Olaf,Cassiopeia,Tahm Kench,Sion,Camille,Galio,Alistar,Skarner,Ezreal,Fiora,Gnar,Jarvan IV,Ryze,Kha'Zix,Taliyah,Vladimir,Braum,Sejuani,Tristana
Varus,Pantheon,Aurora,Yunara,Annie,Azir,Wukong,Taliyah,Vi,Orianna,Gwen,Rumble,Xayah,Kai'Sa,Ezreal,Lucian,Corki,Jhin,Alistar,Rakan
Varus,Pantheon,Wukong,Azir,Vi,Yunara,Rumble,Neeko,Sion,Trundle,Taliyah,Jarvan IV,Bard,Kai'Sa,Alistar,Sivir,Corki,Jhin,Rell,Orianna
Varus,Rakan,Akali,Camille,Aatrox,Skarner,Tahm Kench,Ashe,Ryze,Jhin,Sion,Braum,Gragas,Zac,LeBlanc,Fiora,Olaf,Lee Sin,Zoe,Ornn
Varus,Rakan,Akali,Camille,Vladimir,Gragas,Urgot,Kai'Sa,Aatrox,Ryze,Tahm Kench,Braum,Ashe,Syndra,Miss Fortune,Irelia,Zac,Sejuani,Vayne,Jayce
Varus,Rakan,Akali,Skarner,Zac,Gragas,Ryze,Camille,Tahm Kench,Ashe,Braum,Kai'Sa,Lee Sin,Galio,Quinn,Jayce,Aatrox,Urgot,Graves,Zoe
Varus,Rengar,Camille,Lulu,Ryze,Rumble,LeBlanc,Shen,Malzahar,Gangplank,Zyra,Lee Sin,Kha'Zix,Zed,Graves,Katarina,Jhin,Sivir,Ivern,Miss Fortune
Varus,Rengar,Malzahar,Jayce,Kennen,Ivern,Camille,Kha'Zix,Jhin,Caitlyn,Rek'Sai,Singed,Orianna,Corki,Zyra,Tahm Kench,Karma,Nami,Syndra,Ryze
Varus,Rumble,Jax,Poppy,Wukong,Yunara,Pantheon,Gwen,Xin Zhao,Azir,Ambessa,Twisted Fate,Rakan,Neeko,Lucian,Corki,Alistar,Jhin,Nautilus,Kai'Sa
Varus,Skarner,Ambessa,Maokai,K'Sante,Vi,Jayce,Ezreal,Zyra,Nidalee,Leona,Rell,Jhin,Corki,Kalista,Sion,Ornn,Kai'Sa,Yone,Aurora
Varus,Skarner,Draven,Zyra,Corki,Rell,Azir,Kalista,Viktor,Xayah,Rakan,Renata Glasc,Sejuani,Xin Zhao,Ivern,Pantheon,Wukong,Karma,Lee Sin,Jayce
Varus,Skarner,Jayce,Kalista,Akali,K'Sante,Yone,Leona,Miss Fortune,Zyra,Nautilus,Nidalee,Udyr,Renekton,Ezreal,Smolder,Gragas,Jhin,Camille,Pantheon
Varus,Skarner,K'Sante,Viktor,Maokai,Elise,Corki,Renekton,Sejuani,Ivern,Jax,Azir,Leona,Ashe,Kalista,Blitzcrank,Rell,Taliyah,Alistar,Miss Fortune
Varus,Skarner,K'Sante,Viktor,Vi,Maokai,Corki,Kalista,Sejuani,Zyra,Draven,Renata Glasc,Pyke,Smolder,Blitzcrank,Ambessa,Yone,Rell,Gragas,Rumble
Varus,Skarner,Nidalee,Kalista,Ashe,Corki,K'Sante,Jayce,Zyra,Vi,Aurora,Leona,Rakan,Miss Fortune,Rell,Ezreal,Jhin,Alistar,Kai'Sa,Yone
Varus,Skarner,Nocturne,Kalista,Poppy,Jayce,K'Sante,Rumble,Sejuani,Zyra,Corki,Yone,Ezreal,Rakan,Leona,Miss Fortune,Ashe,Rell,Smolder,Braum
Varus,Skarner,Rumble,Kalista,Ezreal,Ashe,Aurora,Corki,Viktor,Caitlyn,Xin Zhao,Pantheon,Elise,Rell,Gnar,Wukong,Sion,Braum,Camille,Neeko
